Order_ID,Customer_Name,Order_Date,State,City,Amount,Profit,Quantity,Category,Sub_Category,Month_of_Order_Date,Target
B-25826,Sheetal,10/22/2018,Maharashtra,Mumbai,637,261,2,Electronics,Printers,1/19/2025,16000
B-25826,Sheetal,10/22/2018,Maharashtra,Mumbai,637,261,2,Electronics,Printers,2/19/2025,16000
B-25826,Sheetal,10/22/2018,Maharashtra,Mumbai,637,261,2,Electronics,Printers,3/19/2025,16000
B-25827,Nikita,10/23/2018,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,4/18/2025,10400
B-25827,Nikita,10/23/2018,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,5/18/2025,10500
B-25827,Nikita,10/23/2018,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,6/18/2025,10600
B-25827,Nikita,10/23/2018,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,7/18/2025,10800
B-25827,Nikita,10/23/2018,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,8/18/2025,10900
B-25827,Nikita,10/23/2018,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,9/18/2025,11000
B-25827,Nikita,10/23/2018,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,10/18/2025,11100
B-25827,Nikita,10/23/2018,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,11/18/2025,11300
B-25827,Nikita,10/23/2018,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,12/18/2025,11400
B-25827,Nikita,10/23/2018,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,1/19/2025,11500
B-25827,Nikita,10/23/2018,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,2/19/2025,11600
B-25827,Nikita,10/23/2018,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs,3/19/2025,11800
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,537,107,3,Clothing,Saree,4/18/2025,12000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,537,107,3,Clothing,Saree,5/18/2025,12000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,537,107,3,Clothing,Saree,6/18/2025,12000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,537,107,3,Clothing,Saree,7/18/2025,14000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,537,107,3,Clothing,Saree,8/18/2025,14000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,537,107,3,Clothing,Saree,9/18/2025,14000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,537,107,3,Clothing,Saree,10/18/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,537,107,3,Clothing,Saree,11/18/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,537,107,3,Clothing,Saree,12/18/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,537,107,3,Clothing,Saree,1/19/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,537,107,3,Clothing,Saree,2/19/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,537,107,3,Clothing,Saree,3/19/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,15,2,1,Clothing,Leggings,4/18/2025,12000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,15,2,1,Clothing,Leggings,5/18/2025,12000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,15,2,1,Clothing,Leggings,6/18/2025,12000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,15,2,1,Clothing,Leggings,7/18/2025,14000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,15,2,1,Clothing,Leggings,8/18/2025,14000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,15,2,1,Clothing,Leggings,9/18/2025,14000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,15,2,1,Clothing,Leggings,10/18/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,15,2,1,Clothing,Leggings,11/18/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,15,2,1,Clothing,Leggings,12/18/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,15,2,1,Clothing,Leggings,1/19/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,15,2,1,Clothing,Leggings,2/19/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,15,2,1,Clothing,Leggings,3/19/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,128,-3,3,Clothing,Saree,4/18/2025,12000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,128,-3,3,Clothing,Saree,5/18/2025,12000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,128,-3,3,Clothing,Saree,6/18/2025,12000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,128,-3,3,Clothing,Saree,7/18/2025,14000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,128,-3,3,Clothing,Saree,8/18/2025,14000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,128,-3,3,Clothing,Saree,9/18/2025,14000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,128,-3,3,Clothing,Saree,10/18/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,128,-3,3,Clothing,Saree,11/18/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,128,-3,3,Clothing,Saree,12/18/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,128,-3,3,Clothing,Saree,1/19/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,128,-3,3,Clothing,Saree,2/19/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,128,-3,3,Clothing,Saree,3/19/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,222,35,5,Clothing,Saree,4/18/2025,12000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,222,35,5,Clothing,Saree,5/18/2025,12000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,222,35,5,Clothing,Saree,6/18/2025,12000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,222,35,5,Clothing,Saree,7/18/2025,14000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,222,35,5,Clothing,Saree,8/18/2025,14000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,222,35,5,Clothing,Saree,9/18/2025,14000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,222,35,5,Clothing,Saree,10/18/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,222,35,5,Clothing,Saree,11/18/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,222,35,5,Clothing,Saree,12/18/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,222,35,5,Clothing,Saree,1/19/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,222,35,5,Clothing,Saree,2/19/2025,16000
B-25828,Apoorva,10/24/2018,Punjab,Chandigarh,222,35,5,Clothing,Saree,3/19/2025,16000
B-25829,Aastha,10/25/2018,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,4/18/2025,12000
B-25829,Aastha,10/25/2018,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,5/18/2025,12000
B-25829,Aastha,10/25/2018,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,6/18/2025,12000
B-25829,Aastha,10/25/2018,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,7/18/2025,14000
B-25829,Aastha,10/25/2018,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,8/18/2025,14000
B-25829,Aastha,10/25/2018,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,9/18/2025,14000
B-25829,Aastha,10/25/2018,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,10/18/2025,16000
B-25829,Aastha,10/25/2018,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,11/18/2025,16000
B-25829,Aastha,10/25/2018,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,12/18/2025,16000
B-25829,Aastha,10/25/2018,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,1/19/2025,16000
B-25829,Aastha,10/25/2018,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,2/19/2025,16000
B-25829,Aastha,10/25/2018,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,3/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,4/18/2025,12000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,5/18/2025,12000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,6/18/2025,12000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,7/18/2025,14000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,8/18/2025,14000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,9/18/2025,14000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,10/18/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,11/18/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,12/18/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,1/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,2/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief,3/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,4/18/2025,12000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,5/18/2025,12000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,6/18/2025,12000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,7/18/2025,14000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,8/18/2025,14000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,9/18/2025,14000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,10/18/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,11/18/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,12/18/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,1/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,2/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,54,1,2,Clothing,Saree,3/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt,4/18/2025,12000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt,5/18/2025,12000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt,6/18/2025,12000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt,7/18/2025,14000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt,8/18/2025,14000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt,9/18/2025,14000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt,10/18/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt,11/18/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt,12/18/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt,1/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt,2/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt,3/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories,4/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories,5/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories,6/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories,7/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories,8/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories,9/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories,10/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories,11/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories,12/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories,1/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories,2/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories,3/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,4/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,5/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,6/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,7/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,8/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,9/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,10/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,11/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,12/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,1/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,2/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,3/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones,4/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones,5/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones,6/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones,7/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones,8/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones,9/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones,10/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones,11/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones,12/18/2025,9000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones,1/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones,2/19/2025,16000
B-25830,Mahima,10/26/2018,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones,3/19/2025,16000
B-25831,Harshita,10/27/2018,Sikkim,Gangtok,693,254,6,Clothing,Saree,4/18/2025,12000
B-25831,Harshita,10/27/2018,Sikkim,Gangtok,693,254,6,Clothing,Saree,5/18/2025,12000
B-25831,Harshita,10/27/2018,Sikkim,Gangtok,693,254,6,Clothing,Saree,6/18/2025,12000
B-25831,Harshita,10/27/2018,Sikkim,Gangtok,693,254,6,Clothing,Saree,7/18/2025,14000
B-25831,Harshita,10/27/2018,Sikkim,Gangtok,693,254,6,Clothing,Saree,8/18/2025,14000
B-25831,Harshita,10/27/2018,Sikkim,Gangtok,693,254,6,Clothing,Saree,9/18/2025,14000
B-25831,Harshita,10/27/2018,Sikkim,Gangtok,693,254,6,Clothing,Saree,10/18/2025,16000
B-25831,Harshita,10/27/2018,Sikkim,Gangtok,693,254,6,Clothing,Saree,11/18/2025,16000
B-25831,Harshita,10/27/2018,Sikkim,Gangtok,693,254,6,Clothing,Saree,12/18/2025,16000
B-25831,Harshita,10/27/2018,Sikkim,Gangtok,693,254,6,Clothing,Saree,1/19/2025,16000
B-25831,Harshita,10/27/2018,Sikkim,Gangtok,693,254,6,Clothing,Saree,2/19/2025,16000
B-25831,Harshita,10/27/2018,Sikkim,Gangtok,693,254,6,Clothing,Saree,3/19/2025,16000
B-25832,Krishna,10/28/2018,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,4/18/2025,10400
B-25832,Krishna,10/28/2018,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,5/18/2025,10500
B-25832,Krishna,10/28/2018,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,6/18/2025,10600
B-25832,Krishna,10/28/2018,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,7/18/2025,10800
B-25832,Krishna,10/28/2018,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,8/18/2025,10900
B-25832,Krishna,10/28/2018,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,9/18/2025,11000
B-25832,Krishna,10/28/2018,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,10/18/2025,11100
B-25832,Krishna,10/28/2018,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,11/18/2025,11300
B-25832,Krishna,10/28/2018,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,12/18/2025,11400
B-25832,Krishna,10/28/2018,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,1/19/2025,11500
B-25832,Krishna,10/28/2018,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,2/19/2025,11600
B-25832,Krishna,10/28/2018,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,3/19/2025,11800
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,4/18/2025,12000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,5/18/2025,12000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,6/18/2025,12000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,7/18/2025,14000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,8/18/2025,14000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,9/18/2025,14000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,10/18/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,11/18/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,12/18/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,1/19/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,2/19/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief,3/19/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,4/18/2025,12000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,5/18/2025,12000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,6/18/2025,12000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,7/18/2025,14000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,8/18/2025,14000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,9/18/2025,14000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,10/18/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,11/18/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,12/18/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,1/19/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,2/19/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,3/19/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,4/18/2025,12000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,5/18/2025,12000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,6/18/2025,12000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,7/18/2025,14000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,8/18/2025,14000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,9/18/2025,14000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,10/18/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,11/18/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,12/18/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,1/19/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,2/19/2025,16000
B-25833,Ananya,10/29/2018,Madhya Pradesh,Indore,45,16,3,Clothing,Stole,3/19/2025,16000
B-25834,Moumita,10/29/2018,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,4/18/2025,12000
B-25834,Moumita,10/29/2018,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,5/18/2025,12000
B-25834,Moumita,10/29/2018,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,6/18/2025,12000
B-25834,Moumita,10/29/2018,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,7/18/2025,14000
B-25834,Moumita,10/29/2018,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,8/18/2025,14000
B-25834,Moumita,10/29/2018,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,9/18/2025,14000
B-25834,Moumita,10/29/2018,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,10/18/2025,16000
B-25834,Moumita,10/29/2018,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,11/18/2025,16000
B-25834,Moumita,10/29/2018,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,12/18/2025,16000
B-25834,Moumita,10/29/2018,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,1/19/2025,16000
B-25834,Moumita,10/29/2018,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,2/19/2025,16000
B-25834,Moumita,10/29/2018,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole,3/19/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,4/18/2025,12000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,5/18/2025,12000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,6/18/2025,12000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,7/18/2025,14000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,8/18/2025,14000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,9/18/2025,14000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,10/18/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,11/18/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,12/18/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,1/19/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,2/19/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings,3/19/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,4/18/2025,12000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,5/18/2025,12000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,6/18/2025,12000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,7/18/2025,14000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,8/18/2025,14000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,9/18/2025,14000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,10/18/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,11/18/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,12/18/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,1/19/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,2/19/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings,3/19/2025,16000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,155,26,3,Clothing,Stole,4/18/2025,12000
B-25835,Arti,10/29/2018,Gujarat,Ahmedabad,155,26,3,Clothing,Stole,5/18/2025,12000
